gene,SS0124_S14,SS0126_S16,SS0122_S12,SS0127_S17,SS0123_S13,SS0125_S15
NODE_84_length_38363_cov_838.174533_28,364,0,0,67,0,0
NODE_85_length_38246_cov_400.172920_1,9901,859,439,4243,908,1029
NODE_85_length_38246_cov_400.172920_2,3033,378,159,1843,644,694
NODE_85_length_38246_cov_400.172920_3,8097,3051,1845,7336,2049,2442
NODE_85_length_38246_cov_400.172920_4,6469,672,384,3638,323,455
NODE_85_length_38246_cov_400.172920_5,12701,770,405,7766,576,526
NODE_85_length_38246_cov_400.172920_6,9462,234,98,2704,246,275
NODE_85_length_38246_cov_400.172920_7,2002,400,215,1789,1773,775
NODE_85_length_38246_cov_400.172920_8,2829,306,132,2198,364,376
NODE_85_length_38246_cov_400.172920_9,1456,91,57,638,173,206
NODE_85_length_38246_cov_400.172920_10,849,8,2,543,2,0
NODE_85_length_38246_cov_400.172920_11,10766,713,420,3666,766,710
NODE_85_length_38246_cov_400.172920_12,2284,0,0,1778,0,10
NODE_85_length_38246_cov_400.172920_13,8030,471,223,6968,705,812
NODE_85_length_38246_cov_400.172920_14,5193,281,73,4910,308,375
NODE_85_length_38246_cov_400.172920_15,785,270,83,530,419,282
NODE_85_length_38246_cov_400.172920_16,9977,1633,504,7886,1761,2420
NODE_85_length_38246_cov_400.172920_17,1536,18874,5209,778,4723,1030
NODE_85_length_38246_cov_400.172920_18,581,244,56,167,59,9
NODE_85_length_38246_cov_400.172920_19,547,3186,840,190,1199,294
NODE_85_length_38246_cov_400.172920_20,360,262,49,144,177,24
NODE_85_length_38246_cov_400.172920_21,552,32,36,187,111,60
NODE_85_length_38246_cov_400.172920_22,1999,376,180,2023,613,617
NODE_85_length_38246_cov_400.172920_23,12470,474,156,7247,501,541
NODE_85_length_38246_cov_400.172920_24,3717,159,68,1568,120,316
NODE_85_length_38246_cov_400.172920_25,38469,3888,1711,27558,3689,4213
NODE_85_length_38246_cov_400.172920_26,7539,177,37,5303,277,313
NODE_85_length_38246_cov_400.172920_27,7002,1675,701,8994,1905,2071
NODE_85_length_38246_cov_400.172920_28,23347,3440,1162,26526,3888,4643
NODE_85_length_38246_cov_400.172920_29,10046,1079,531,8508,2228,2817
NODE_85_length_38246_cov_400.172920_30,752,0,0,382,6,0
NODE_87_length_37381_cov_434.970074_1,4727,269,221,3035,422,489
NODE_87_length_37381_cov_434.970074_2,9868,9038,3422,16865,8940,10850
NODE_87_length_37381_cov_434.970074_3,9979,636,196,12904,876,920
NODE_87_length_37381_cov_434.970074_4,13551,7915,2611,11156,5559,4943
NODE_87_length_37381_cov_434.970074_5,11625,1733,475,7643,1834,2230
NODE_87_length_37381_cov_434.970074_6,4553,539,214,2684,590,548
NODE_87_length_37381_cov_434.970074_7,3743,24,0,1661,82,65
NODE_87_length_37381_cov_434.970074_8,7803,409,106,6178,590,662
NODE_87_length_37381_cov_434.970074_9,36796,6557,2124,44661,6862,7597
NODE_87_length_37381_cov_434.970074_10,3928,552,192,4204,708,1011
NODE_87_length_37381_cov_434.970074_11,18587,2869,1180,27167,3357,3482
NODE_87_length_37381_cov_434.970074_12,5589,140,69,3169,142,178
NODE_87_length_37381_cov_434.970074_13,6845,42,7,6778,38,23
NODE_87_length_37381_cov_434.970074_14,27541,715,328,19376,814,630
NODE_87_length_37381_cov_434.970074_15,3907,2339,785,2883,2864,2317
NODE_87_length_37381_cov_434.970074_16,3596,15,8,4205,28,41
NODE_87_length_37381_cov_434.970074_17,1927,14066,4588,2482,10515,845
NODE_87_length_37381_cov_434.970074_18,1781,8812,2306,2116,6318,320
NODE_87_length_37381_cov_434.970074_19,9487,781,308,10187,602,581
NODE_87_length_37381_cov_434.970074_20,1962,40,6,1239,52,142
NODE_88_length_36930_cov_789.168136_1,8134,84,82,6118,124,87
NODE_88_length_36930_cov_789.168136_2,2427,47,10,1028,50,54
NODE_88_length_36930_cov_789.168136_3,16021,3256,1122,17672,1933,1529
NODE_88_length_36930_cov_789.168136_4,21671,4252,1515,28946,3723,3149
NODE_88_length_36930_cov_789.168136_5,3168,120,55,3697,120,139
NODE_88_length_36930_cov_789.168136_6,1417,0,4,881,29,39
NODE_88_length_36930_cov_789.168136_7,3956,0,12,4349,8,1
NODE_88_length_36930_cov_789.168136_8,8767,700,335,6989,907,947
NODE_88_length_36930_cov_789.168136_9,22232,1015,342,29327,1347,1308
NODE_88_length_36930_cov_789.168136_10,30718,1427,454,31089,1518,1415
NODE_88_length_36930_cov_789.168136_11,2165,331,274,1975,537,390
NODE_88_length_36930_cov_789.168136_12,1646,68,9,768,99,44
NODE_88_length_36930_cov_789.168136_13,1443,18,14,509,17,19
NODE_88_length_36930_cov_789.168136_14,16464,918,360,25164,1501,1739
NODE_88_length_36930_cov_789.168136_15,762,0,0,644,0,0
NODE_88_length_36930_cov_789.168136_16,630,0,0,329,4,10
NODE_88_length_36930_cov_789.168136_17,17357,877,236,25702,1307,1794
NODE_88_length_36930_cov_789.168136_18,8861,487,123,13423,631,877
NODE_88_length_36930_cov_789.168136_19,10063,1102,348,15753,1714,1297
NODE_88_length_36930_cov_789.168136_20,21790,312,140,18348,524,524
NODE_88_length_36930_cov_789.168136_21,71999,13021,4370,101816,12426,18432
NODE_88_length_36930_cov_789.168136_22,14369,2217,747,13744,1491,2006
NODE_88_length_36930_cov_789.168136_23,1339,0,0,1052,0,0
NODE_88_length_36930_cov_789.168136_24,4603,173,10,2665,202,315
NODE_88_length_36930_cov_789.168136_25,5625,1333,401,3711,1281,650
NODE_88_length_36930_cov_789.168136_26,8695,939,379,10331,1419,1156
NODE_88_length_36930_cov_789.168136_27,4941,1219,438,5832,1710,1817
NODE_88_length_36930_cov_789.168136_28,4177,5,7,6611,12,10
NODE_88_length_36930_cov_789.168136_29,16658,3084,842,27113,3351,5352
NODE_88_length_36930_cov_789.168136_30,27224,165,65,36599,267,336
NODE_88_length_36930_cov_789.168136_31,2855,402,79,2654,608,829
NODE_88_length_36930_cov_789.168136_32,3143,258,122,2002,745,1062
NODE_89_length_36475_cov_434.691351_1,2752,141,93,1751,127,117
NODE_89_length_36475_cov_434.691351_2,4978,2642,1268,6723,2626,2688
NODE_89_length_36475_cov_434.691351_3,4711,368,128,5362,508,924
NODE_89_length_36475_cov_434.691351_4,7439,1346,442,6920,1119,1260
NODE_89_length_36475_cov_434.691351_5,6331,915,147,4745,674,889
NODE_89_length_36475_cov_434.691351_6,2633,0,0,2588,2,0
NODE_89_length_36475_cov_434.691351_7,29471,2800,765,41372,2162,2045
NODE_89_length_36475_cov_434.691351_8,17840,1129,353,29065,1353,1802
NODE_89_length_36475_cov_434.691351_9,5750,427,103,5530,567,327
NODE_89_length_36475_cov_434.691351_10,7527,1293,453,8737,1527,2155
NODE_89_length_36475_cov_434.691351_11,8690,1177,533,6800,2437,3964
NODE_89_length_36475_cov_434.691351_12,6705,823,180,7051,1389,2182
NODE_89_length_36475_cov_434.691351_13,994,0,0,682,0,0
NODE_89_length_36475_cov_434.691351_14,7291,48,10,5461,68,97
NODE_89_length_36475_cov_434.691351_15,1249,149,106,1434,229,232
NODE_89_length_36475_cov_434.691351_16,7956,982,430,5383,1153,1763
NODE_89_length_36475_cov_434.691351_17,1328,0,0,982,0,0
NODE_89_length_36475_cov_434.691351_18,17219,4702,1075,27371,2807,3041
NODE_89_length_36475_cov_434.691351_19,27844,10146,3621,40527,10147,7123
NODE_89_length_36475_cov_434.691351_20,9638,0,0,16299,6,4
NODE_89_length_36475_cov_434.691351_21,19176,203,121,30790,225,280
NODE_89_length_36475_cov_434.691351_22,21747,2436,836,30413,5097,7584
NODE_89_length_36475_cov_434.691351_23,53687,19464,6135,85494,14719,17391
NODE_89_length_36475_cov_434.691351_24,20430,1599,454,16019,1017,1166
NODE_89_length_36475_cov_434.691351_25,9287,11,0,9507,22,6
NODE_89_length_36475_cov_434.691351_26,37472,43465,16501,45194,21716,28424
NODE_89_length_36475_cov_434.691351_27,5016,513,190,5461,416,479
NODE_89_length_36475_cov_434.691351_28,12262,194,75,14707,210,194
NODE_90_length_36425_cov_1244.434644_1,9563,900,410,4767,886,791
NODE_90_length_36425_cov_1244.434644_2,9354,291,332,11088,487,412
NODE_90_length_36425_cov_1244.434644_3,953,268,177,617,434,455
NODE_90_length_36425_cov_1244.434644_4,5568,620,550,4802,1430,1064
NODE_90_length_36425_cov_1244.434644_5,177569,30083,16008,271441,30112,27583
NODE_90_length_36425_cov_1244.434644_6,10925,1142,400,17019,983,712
NODE_90_length_36425_cov_1244.434644_7,4563,330,72,3736,448,381
NODE_90_length_36425_cov_1244.434644_8,8240,2048,735,12141,2335,2539
NODE_90_length_36425_cov_1244.434644_9,15734,2073,668,18598,2236,1693
NODE_90_length_36425_cov_1244.434644_10,4679,123,32,2166,194,170
NODE_90_length_36425_cov_1244.434644_11,10005,1616,698,13768,1777,1714
NODE_90_length_36425_cov_1244.434644_12,13114,739,147,7832,918,1009
NODE_90_length_36425_cov_1244.434644_13,1259,58,18,534,48,54
NODE_90_length_36425_cov_1244.434644_14,2823,12,4,3236,14,26
NODE_90_length_36425_cov_1244.434644_15,13447,8,2,17650,6,6
NODE_90_length_36425_cov_1244.434644_16,10573,96,42,12984,85,42
NODE_90_length_36425_cov_1244.434644_17,18280,2,4,19614,12,24
NODE_90_length_36425_cov_1244.434644_18,13032,4,16,14584,4,6
NODE_90_length_36425_cov_1244.434644_19,2656,0,0,2747,0,0
NODE_90_length_36425_cov_1244.434644_20,6797,2,10,7421,2,6
NODE_90_length_36425_cov_1244.434644_21,6921,16,40,8281,0,10
NODE_90_length_36425_cov_1244.434644_22,12921,97,53,17263,190,72
NODE_90_length_36425_cov_1244.434644_23,13989,1392,668,15772,1652,882
NODE_90_length_36425_cov_1244.434644_24,6464,951,300,4180,766,1405
NODE_90_length_36425_cov_1244.434644_25,762,0,0,143,0,0
NODE_90_length_36425_cov_1244.434644_26,890,10,0,207,5,6
NODE_90_length_36425_cov_1244.434644_27,825,10,0,353,8,0
NODE_90_length_36425_cov_1244.434644_28,2308,114,85,566,247,289
NODE_90_length_36425_cov_1244.434644_29,3264,97,106,622,311,627
NODE_90_length_36425_cov_1244.434644_30,1090,0,0,450,2,0
NODE_90_length_36425_cov_1244.434644_31,783,4,0,306,2,0
NODE_90_length_36425_cov_1244.434644_32,154,0,0,25,0,0
NODE_92_length_35660_cov_473.336301_1,3667,0,0,4040,1,6
NODE_92_length_35660_cov_473.336301_2,28319,11885,3626,26389,9621,10167
NODE_92_length_35660_cov_473.336301_3,12876,160,34,12343,298,343
NODE_92_length_35660_cov_473.336301_4,7005,42,8,2560,114,272
NODE_92_length_35660_cov_473.336301_5,6730,5671,2091,6766,3021,285
NODE_92_length_35660_cov_473.336301_6,2672,0,14,1156,50,4
NODE_92_length_35660_cov_473.336301_7,7196,8,6,3662,2,19
NODE_92_length_35660_cov_473.336301_8,8912,10,0,4101,0,6
NODE_92_length_35660_cov_473.336301_9,12618,215,121,8069,342,466
NODE_92_length_35660_cov_473.336301_10,6027,265,53,4283,258,410
NODE_92_length_35660_cov_473.336301_11,6376,32,4,2904,28,27
NODE_92_length_35660_cov_473.336301_12,3264,66,29,2577,131,113
NODE_92_length_35660_cov_473.336301_13,7204,1057,174,6864,1050,1123
NODE_92_length_35660_cov_473.336301_14,9545,264,133,6366,268,158
NODE_92_length_35660_cov_473.336301_15,14107,140,67,7282,219,197
NODE_92_length_35660_cov_473.336301_16,1512,2992,1251,612,5142,6702
NODE_92_length_35660_cov_473.336301_17,391,0,0,163,0,0
NODE_92_length_35660_cov_473.336301_18,1100,1018,1611,897,279,100
NODE_92_length_35660_cov_473.336301_19,7431,2184,996,2662,2078,1858
NODE_92_length_35660_cov_473.336301_20,902,49,40,388,56,25
NODE_92_length_35660_cov_473.336301_21,813,0,0,342,0,0
NODE_92_length_35660_cov_473.336301_22,17627,1429,698,11496,1642,2357
NODE_92_length_35660_cov_473.336301_23,3438,1235,546,2207,1231,1409
NODE_92_length_35660_cov_473.336301_24,7078,894,300,4320,1145,1270
NODE_92_length_35660_cov_473.336301_25,35955,9281,5629,33368,9311,10490
NODE_92_length_35660_cov_473.336301_26,309,71,7,193,101,199
NODE_95_length_35107_cov_430.571836_1,2034,10,14,301,0,4
NODE_95_length_35107_cov_430.571836_2,1710,0,4,760,0,0
NODE_95_length_35107_cov_430.571836_3,1281,0,0,291,0,2
NODE_95_length_35107_cov_430.571836_4,760,0,0,387,0,0
NODE_95_length_35107_cov_430.571836_5,728,0,0,354,0,0
NODE_95_length_35107_cov_430.571836_6,545,0,0,245,6,2
NODE_95_length_35107_cov_430.571836_7,405,14,0,188,0,0
NODE_95_length_35107_cov_430.571836_8,5528,682,303,3995,574,381
NODE_95_length_35107_cov_430.571836_9,10789,966,487,4522,731,798
NODE_95_length_35107_cov_430.571836_10,2525,0,1,888,10,9
NODE_95_length_35107_cov_430.571836_11,7776,3110,1069,9419,1943,1542
NODE_95_length_35107_cov_430.571836_12,9374,567,118,11490,1149,663
NODE_95_length_35107_cov_430.571836_13,33790,5438,1819,39440,7277,7389
NODE_95_length_35107_cov_430.571836_14,5656,543,196,4897,550,282
NODE_95_length_35107_cov_430.571836_15,3378,0,0,2108,0,0
NODE_95_length_35107_cov_430.571836_16,2223,116,54,1028,299,273
NODE_95_length_35107_cov_430.571836_17,432,0,0,66,0,0
NODE_95_length_35107_cov_430.571836_18,654,0,0,187,0,0
NODE_95_length_35107_cov_430.571836_19,5550,973,488,2268,865,635
NODE_95_length_35107_cov_430.571836_20,9669,2103,807,6900,2195,2070
NODE_95_length_35107_cov_430.571836_21,10416,624,143,11490,585,674
NODE_95_length_35107_cov_430.571836_22,6851,899,240,3142,1405,1591
NODE_95_length_35107_cov_430.571836_23,518,4,0,161,4,0
NODE_95_length_35107_cov_430.571836_24,2145,0,0,1159,2,0
NODE_95_length_35107_cov_430.571836_25,2154,939,204,1651,917,1178
NODE_95_length_35107_cov_430.571836_26,9954,2239,559,11404,1836,2604
NODE_95_length_35107_cov_430.571836_27,29346,2201,765,39034,2676,2776
NODE_95_length_35107_cov_430.571836_28,6478,571,272,4759,972,1255
NODE_95_length_35107_cov_430.571836_29,3978,145,56,1427,345,285
NODE_95_length_35107_cov_430.571836_30,2137,0,0,2051,2,9
NODE_95_length_35107_cov_430.571836_31,29871,758,421,39137,1128,1468
NODE_95_length_35107_cov_430.571836_32,101740,35140,19795,166383,59496,67457
NODE_95_length_35107_cov_430.571836_33,8579,173,178,6940,794,2635
NODE_95_length_35107_cov_430.571836_34,782,0,0,352,0,0
NODE_95_length_35107_cov_430.571836_35,1908,0,10,1736,0,0
NODE_95_length_35107_cov_430.571836_36,492,0,0,140,0,0
NODE_95_length_35107_cov_430.571836_37,624,0,0,209,0,1
NODE_96_length_34966_cov_907.435250_1,748,0,0,232,0,0
NODE_96_length_34966_cov_907.435250_2,45883,2220,1027,65112,2875,2738
NODE_96_length_34966_cov_907.435250_3,697,0,0,774,0,2
NODE_96_length_34966_cov_907.435250_4,8829,788,293,10726,750,564
NODE_96_length_34966_cov_907.435250_5,3304,10,8,5087,30,30
NODE_96_length_34966_cov_907.435250_6,41493,9385,3931,57179,10971,10327
NODE_96_length_34966_cov_907.435250_7,1509,0,0,1193,6,9
NODE_96_length_34966_cov_907.435250_8,942,0,0,315,0,2
NODE_96_length_34966_cov_907.435250_9,3859,1686,636,2366,2326,3709
NODE_96_length_34966_cov_907.435250_10,9947,1565,709,12005,1178,1633
NODE_96_length_34966_cov_907.435250_11,20309,1810,473,28303,3156,4204
NODE_96_length_34966_cov_907.435250_12,20637,15694,3817,28278,12402,12317
NODE_96_length_34966_cov_907.435250_13,2262,871,226,2176,794,795
NODE_96_length_34966_cov_907.435250_14,8108,492,148,8881,673,1358
NODE_96_length_34966_cov_907.435250_15,6800,528,251,9895,942,1019
NODE_96_length_34966_cov_907.435250_16,5361,5,0,5032,0,4
NODE_96_length_34966_cov_907.435250_17,13774,12,8,14119,2,11
NODE_96_length_34966_cov_907.435250_18,12188,4234,1174,9133,3283,2402
NODE_96_length_34966_cov_907.435250_19,3408,91,14,2094,160,173
NODE_96_length_34966_cov_907.435250_20,644,0,0,233,0,0
NODE_96_length_34966_cov_907.435250_21,22339,2374,918,17885,4063,3352
NODE_96_length_34966_cov_907.435250_22,1963,175,40,1038,407,700
NODE_96_length_34966_cov_907.435250_23,2289,0,8,2088,4,0
NODE_96_length_34966_cov_907.435250_24,21411,4545,1713,27527,4984,3565
NODE_96_length_34966_cov_907.435250_25,1031,0,44,299,43,12
NODE_96_length_34966_cov_907.435250_26,97,0,0,17,0,0
NODE_96_length_34966_cov_907.435250_29,24,0,0,11,0,0
NODE_98_length_34742_cov_450.168766_1,917,49,10,359,128,172
NODE_98_length_34742_cov_450.168766_2,26309,8440,2319,21208,8895,11926
NODE_98_length_34742_cov_450.168766_3,15525,338,95,21629,542,1041
NODE_98_length_34742_cov_450.168766_4,3667,880,233,2928,1256,1756
NODE_98_length_34742_cov_450.168766_5,14694,3344,1050,19487,5479,8745
NODE_98_length_34742_cov_450.168766_6,12519,372,231,17017,379,428
NODE_98_length_34742_cov_450.168766_7,4478,144,38,3219,158,219
NODE_98_length_34742_cov_450.168766_8,7310,54,84,5433,202,300
NODE_98_length_34742_cov_450.168766_9,5043,212,29,5977,398,655
NODE_98_length_34742_cov_450.168766_10,11399,2918,788,13098,1541,866
NODE_98_length_34742_cov_450.168766_11,7343,533,100,5296,538,252
NODE_98_length_34742_cov_450.168766_12,2142,16,26,1499,26,26
NODE_98_length_34742_cov_450.168766_13,55650,5918,2236,63385,4453,3880
NODE_98_length_34742_cov_450.168766_14,7801,514,224,6549,363,461
NODE_98_length_34742_cov_450.168766_15,5004,1102,272,8062,900,741
NODE_98_length_34742_cov_450.168766_16,8181,2025,972,12650,2643,2137
NODE_98_length_34742_cov_450.168766_17,1008,0,0,1052,0,0
NODE_98_length_34742_cov_450.168766_18,3804,265,190,2484,542,655
NODE_98_length_34742_cov_450.168766_19,136699,19910,8186,158974,11754,13516
NODE_98_length_34742_cov_450.168766_20,2104,461,435,603,771,891
NODE_98_length_34742_cov_450.168766_21,4059,296,104,2087,260,232
NODE_98_length_34742_cov_450.168766_22,8028,1532,366,8899,2018,3666
NODE_98_length_34742_cov_450.168766_23,22849,4186,816,34321,2632,3449
NODE_98_length_34742_cov_450.168766_24,11989,132,68,5822,145,196
NODE_98_length_34742_cov_450.168766_25,5878,728,269,5141,418,400
NODE_99_length_34575_cov_513.990498_1,8517,174,53,2924,199,311
NODE_99_length_34575_cov_513.990498_2,8697,516,209,3734,659,472
NODE_99_length_34575_cov_513.990498_3,4342,129,76,1806,159,186
NODE_99_length_34575_cov_513.990498_5,57,0,0,8,0,0
NODE_99_length_34575_cov_513.990498_6,8585,182,48,3562,200,209
NODE_99_length_34575_cov_513.990498_7,9897,9,4,5772,10,30
NODE_99_length_34575_cov_513.990498_8,13264,8975,3292,19673,5510,4910
NODE_99_length_34575_cov_513.990498_9,7326,1,0,9552,8,2
NODE_99_length_34575_cov_513.990498_10,21639,869,373,35092,920,739
NODE_99_length_34575_cov_513.990498_11,18690,649,311,26791,1083,1056
NODE_99_length_34575_cov_513.990498_12,5455,53,6,7608,124,62
NODE_99_length_34575_cov_513.990498_13,19367,1427,415,27326,1767,1537
NODE_99_length_34575_cov_513.990498_14,19526,2004,726,28858,3103,2683
NODE_99_length_34575_cov_513.990498_15,10654,376,45,15522,709,1867
NODE_99_length_34575_cov_513.990498_16,3922,16,24,4840,87,55
NODE_99_length_34575_cov_513.990498_17,2962,0,2,3790,0,12
NODE_99_length_34575_cov_513.990498_18,23370,3416,1362,23393,2000,1777
NODE_99_length_34575_cov_513.990498_19,878,0,4,539,8,6
NODE_99_length_34575_cov_513.990498_20,3854,1134,461,3099,1236,2255
NODE_99_length_34575_cov_513.990498_21,5151,249,70,5541,239,274
NODE_99_length_34575_cov_513.990498_22,3028,159,83,1607,261,283
NODE_99_length_34575_cov_513.990498_23,3927,2973,1685,2130,2641,1899
NODE_99_length_34575_cov_513.990498_24,4437,257,141,4198,233,215
NODE_99_length_34575_cov_513.990498_25,5603,117,38,4498,165,397
NODE_99_length_34575_cov_513.990498_26,12889,6544,2381,10959,4849,5174
NODE_99_length_34575_cov_513.990498_27,3071,0,4,2234,4,6
NODE_99_length_34575_cov_513.990498_28,13778,1939,1928,16251,4923,8318
NODE_100_length_34364_cov_441.519747_1,10516,1183,337,4350,1274,692
NODE_100_length_34364_cov_441.519747_2,4377,711,302,3964,889,917
NODE_100_length_34364_cov_441.519747_3,6276,203,48,8369,328,240
NODE_100_length_34364_cov_441.519747_4,5891,491,241,5686,991,1331
NODE_100_length_34364_cov_441.519747_5,5040,588,218,3537,693,910
NODE_100_length_34364_cov_441.519747_6,2505,59,18,2941,86,150
NODE_100_length_34364_cov_441.519747_7,11994,775,207,13887,920,2042
NODE_100_length_34364_cov_441.519747_8,21408,1019,466,31595,1598,2371
NODE_100_length_34364_cov_441.519747_9,4085,188,70,2126,306,396
NODE_100_length_34364_cov_441.519747_10,799,12,4,268,52,62
NODE_100_length_34364_cov_441.519747_11,13551,1216,1085,18204,1602,1470
NODE_100_length_34364_cov_441.519747_12,9083,50,8,7149,220,235
NODE_100_length_34364_cov_441.519747_13,18631,3192,884,17754,2567,2548
NODE_100_length_34364_cov_441.519747_14,929,0,0,377,0,0
NODE_100_length_34364_cov_441.519747_15,799,0,4,179,0,16
NODE_100_length_34364_cov_441.519747_16,18022,3680,1401,27276,3674,3306
NODE_100_length_34364_cov_441.519747_17,76605,26705,7974,103035,14207,14870
NODE_100_length_34364_cov_441.519747_18,3620,513,269,2823,715,613
NODE_100_length_34364_cov_441.519747_19,812,55,4,313,34,59
NODE_100_length_34364_cov_441.519747_20,6795,267,82,3240,631,468
NODE_100_length_34364_cov_441.519747_21,1124,140,328,790,515,163
NODE_100_length_34364_cov_441.519747_22,423,0,0,56,0,0
NODE_100_length_34364_cov_441.519747_23,372,0,0,140,10,0
NODE_100_length_34364_cov_441.519747_24,308,0,0,146,1,4
NODE_100_length_34364_cov_441.519747_25,1516,28,22,657,78,219
NODE_100_length_34364_cov_441.519747_26,2709,13,2,1007,76,69
NODE_100_length_34364_cov_441.519747_27,8733,32,28,4619,316,223
NODE_101_length_34191_cov_500.193198_1,2317,75,10,1547,66,77
NODE_101_length_34191_cov_500.193198_2,7969,57,66,7084,337,361
NODE_101_length_34191_cov_500.193198_3,6018,24,0,8165,21,2
