gene,SS0127_S17,SS0126_S16,SS0124_S14,SS0125_S15,SS0123_S13,SS0122_S12
NODE_68_length_43634_cov_511.566328_35,8546,886,9553,740,1177,314
NODE_68_length_43634_cov_511.566328_36,151,8,625,50,56,0
NODE_68_length_43634_cov_511.566328_37,461,8,921,49,38,6
NODE_68_length_43634_cov_511.566328_38,272,46,1210,69,30,8
NODE_70_length_42625_cov_450.307494_1,1268,220,2616,296,357,119
NODE_70_length_42625_cov_450.307494_2,557,142,1300,92,287,157
NODE_70_length_42625_cov_450.307494_3,1242,99,2793,85,177,88
NODE_70_length_42625_cov_450.307494_4,14127,375,10873,551,430,152
NODE_70_length_42625_cov_450.307494_5,30855,1953,22499,1635,1539,728
NODE_70_length_42625_cov_450.307494_6,19424,1671,25047,965,1002,731
NODE_70_length_42625_cov_450.307494_7,23145,6,26689,26,6,10
NODE_70_length_42625_cov_450.307494_8,273,0,758,0,0,0
NODE_70_length_42625_cov_450.307494_9,242,0,597,0,0,0
NODE_70_length_42625_cov_450.307494_10,406,0,1416,0,0,0
NODE_70_length_42625_cov_450.307494_11,813,2,2373,28,28,6
NODE_70_length_42625_cov_450.307494_12,6106,180,15464,264,209,36
NODE_70_length_42625_cov_450.307494_13,2102,77,3125,263,289,139
NODE_70_length_42625_cov_450.307494_14,4072,146,8757,257,155,59
NODE_70_length_42625_cov_450.307494_15,7719,2100,7597,2554,1988,696
NODE_70_length_42625_cov_450.307494_16,336,1177,705,832,753,492
NODE_70_length_42625_cov_450.307494_17,15147,2759,10386,4699,3878,773
NODE_70_length_42625_cov_450.307494_18,42586,3048,29442,7085,5477,1055
NODE_70_length_42625_cov_450.307494_19,701,48,2110,100,34,12
NODE_70_length_42625_cov_450.307494_20,3575,8046,3011,8571,7810,2272
NODE_70_length_42625_cov_450.307494_21,2586,589,2694,405,645,56
NODE_70_length_42625_cov_450.307494_22,2195,2955,2043,2153,3367,989
NODE_70_length_42625_cov_450.307494_23,1444,0,2254,0,0,0
NODE_70_length_42625_cov_450.307494_24,1468,0,2172,2,0,0
NODE_70_length_42625_cov_450.307494_25,5013,0,5040,2,8,20
NODE_70_length_42625_cov_450.307494_26,15795,3477,12048,3038,3828,1258
NODE_70_length_42625_cov_450.307494_27,6110,784,5760,1894,1142,248
NODE_70_length_42625_cov_450.307494_28,9809,3530,11421,3827,3484,1377
NODE_70_length_42625_cov_450.307494_29,151,0,417,2,2,0
NODE_70_length_42625_cov_450.307494_30,3498,549,5026,1417,1049,133
NODE_70_length_42625_cov_450.307494_31,1116,69,2919,382,245,38
NODE_70_length_42625_cov_450.307494_32,1249,271,1122,1172,704,88
NODE_70_length_42625_cov_450.307494_33,24102,1543,21330,3237,2893,566
NODE_70_length_42625_cov_450.307494_34,305,28,677,20,2,0
NODE_71_length_41932_cov_726.651933_1,39,0,262,0,0,0
NODE_71_length_41932_cov_726.651933_2,100,0,380,0,0,0
NODE_71_length_41932_cov_726.651933_3,28624,6919,20766,5876,5667,2761
NODE_71_length_41932_cov_726.651933_4,16450,3016,15051,5710,4041,1067
NODE_71_length_41932_cov_726.651933_5,13505,639,11949,1150,947,289
NODE_71_length_41932_cov_726.651933_6,1075,66,1272,40,111,8
NODE_71_length_41932_cov_726.651933_7,3817,205,3426,208,280,109
NODE_71_length_41932_cov_726.651933_8,59238,7055,42565,5518,5303,3033
NODE_71_length_41932_cov_726.651933_9,21515,110,19659,151,106,28
NODE_71_length_41932_cov_726.651933_10,4008,1176,5156,491,852,446
NODE_71_length_41932_cov_726.651933_11,3778,1826,5167,999,1607,864
NODE_71_length_41932_cov_726.651933_12,4124,44,6908,168,99,33
NODE_71_length_41932_cov_726.651933_13,73,0,563,2,0,0
NODE_71_length_41932_cov_726.651933_14,40392,9473,27018,10029,7242,3345
NODE_71_length_41932_cov_726.651933_15,3671,0,2353,43,37,0
NODE_71_length_41932_cov_726.651933_16,19871,46,13903,159,133,16
NODE_71_length_41932_cov_726.651933_17,2693,961,2829,1066,1067,315
NODE_71_length_41932_cov_726.651933_18,5850,3732,7485,2275,2858,1716
NODE_71_length_41932_cov_726.651933_19,28538,7571,25344,6836,7091,2460
NODE_71_length_41932_cov_726.651933_20,4198,44,3333,143,60,7
NODE_71_length_41932_cov_726.651933_21,10547,403,9457,575,525,165
NODE_71_length_41932_cov_726.651933_22,2485,62,3597,146,151,28
NODE_71_length_41932_cov_726.651933_23,2312,72,2916,67,97,36
NODE_71_length_41932_cov_726.651933_24,2215,339,2211,477,396,163
NODE_71_length_41932_cov_726.651933_25,16760,191,11103,303,365,66
NODE_71_length_41932_cov_726.651933_26,368,44,531,20,32,18
NODE_71_length_41932_cov_726.651933_27,1998,158,1911,179,156,40
NODE_71_length_41932_cov_726.651933_28,12826,235,7865,486,596,98
NODE_71_length_41932_cov_726.651933_29,1063,0,1852,2,2,0
NODE_71_length_41932_cov_726.651933_30,2976,14,5031,2,4,2
NODE_71_length_41932_cov_726.651933_31,25205,52,22242,36,78,28
NODE_71_length_41932_cov_726.651933_32,11304,1783,10031,1386,1762,641
NODE_72_length_41695_cov_422.859438_1,3345,70,8383,166,168,47
NODE_72_length_41695_cov_422.859438_2,2803,391,8255,454,402,100
NODE_72_length_41695_cov_422.859438_3,6430,1620,13330,1034,990,761
NODE_72_length_41695_cov_422.859438_4,192,0,534,4,4,2
NODE_72_length_41695_cov_422.859438_5,173,0,347,0,8,0
NODE_72_length_41695_cov_422.859438_6,9465,2117,6860,839,1305,552
NODE_72_length_41695_cov_422.859438_7,4515,1,3025,2,0,0
NODE_72_length_41695_cov_422.859438_8,4799,166,4890,272,337,108
NODE_72_length_41695_cov_422.859438_9,1698,60,5390,175,96,20
NODE_72_length_41695_cov_422.859438_10,1644,169,2938,140,177,22
NODE_72_length_41695_cov_422.859438_11,886,0,1899,27,4,8
NODE_72_length_41695_cov_422.859438_12,17696,2511,24125,2219,2215,1202
NODE_72_length_41695_cov_422.859438_13,1793,1999,3066,2070,2162,601
NODE_72_length_41695_cov_422.859438_14,602,76,675,368,280,46
NODE_72_length_41695_cov_422.859438_15,16061,2054,27546,3793,3325,951
NODE_72_length_41695_cov_422.859438_16,4631,275,9935,467,491,122
NODE_72_length_41695_cov_422.859438_17,8977,540,9294,963,848,294
NODE_72_length_41695_cov_422.859438_18,5311,344,5439,593,492,164
NODE_72_length_41695_cov_422.859438_19,3476,67,5000,180,219,24
NODE_72_length_41695_cov_422.859438_20,2957,78,7782,198,170,26
NODE_72_length_41695_cov_422.859438_21,1804,882,2313,742,947,202
NODE_72_length_41695_cov_422.859438_22,562,2,1032,0,0,0
NODE_72_length_41695_cov_422.859438_23,10906,1232,9834,2284,2233,520
NODE_72_length_41695_cov_422.859438_24,5312,1157,7258,1018,1091,404
NODE_72_length_41695_cov_422.859438_25,17711,1912,28643,4980,3304,709
NODE_72_length_41695_cov_422.859438_26,39166,7738,34227,7678,7063,3153
NODE_72_length_41695_cov_422.859438_27,245,0,649,0,0,0
NODE_72_length_41695_cov_422.859438_28,843,251,1811,383,564,94
NODE_72_length_41695_cov_422.859438_29,6911,1000,10603,1387,1496,568
NODE_72_length_41695_cov_422.859438_30,20972,239,16260,390,372,281
NODE_76_length_39506_cov_451.403868_1,643229,63014,493073,79889,63606,19415
NODE_76_length_39506_cov_451.403868_2,65588,10726,39572,13507,9907,2922
NODE_76_length_39506_cov_451.403868_3,117248,23548,77725,23015,22002,6700
NODE_76_length_39506_cov_451.403868_4,54975,3685,37195,6231,5447,1058
NODE_76_length_39506_cov_451.403868_5,5964,2305,4217,2745,2581,708
NODE_76_length_39506_cov_451.403868_6,18936,7869,16008,10034,9000,2511
NODE_76_length_39506_cov_451.403868_7,104912,20498,74107,18123,18485,6249
NODE_76_length_39506_cov_451.403868_8,130086,24021,93532,17865,20920,7125
NODE_76_length_39506_cov_451.403868_9,53075,12781,39591,11206,12278,4334
NODE_76_length_39506_cov_451.403868_10,20906,5278,13099,9167,7966,2717
NODE_76_length_39506_cov_451.403868_11,119150,17523,86233,12344,11381,4052
NODE_76_length_39506_cov_451.403868_12,83113,6971,84024,3747,3971,1543
NODE_76_length_39506_cov_451.403868_13,40495,2650,31259,2318,2040,1018
NODE_76_length_39506_cov_451.403868_14,24467,562,13390,760,638,166
NODE_76_length_39506_cov_451.403868_15,2332,0,1925,0,4,0
NODE_76_length_39506_cov_451.403868_16,890,2,1328,4,6,0
NODE_76_length_39506_cov_451.403868_17,9323,2638,16271,3739,3037,921
NODE_76_length_39506_cov_451.403868_18,8262,690,6282,796,802,323
NODE_76_length_39506_cov_451.403868_19,2013,0,4776,6,20,4
NODE_76_length_39506_cov_451.403868_20,1609,596,2916,360,412,130
NODE_76_length_39506_cov_451.403868_21,3321,1726,2806,1100,1143,696
NODE_76_length_39506_cov_451.403868_22,14565,6072,14704,5152,8179,3156
NODE_76_length_39506_cov_451.403868_23,617,150,740,202,324,61
NODE_76_length_39506_cov_451.403868_24,1685,382,2855,308,552,177
NODE_76_length_39506_cov_451.403868_25,1415,729,2164,1566,1335,295
NODE_76_length_39506_cov_451.403868_26,3113,2,2399,0,9,0
NODE_76_length_39506_cov_451.403868_27,8618,500,6430,713,835,346
NODE_76_length_39506_cov_451.403868_28,8675,919,5883,1273,1332,308
NODE_76_length_39506_cov_451.403868_29,22529,8234,22959,3898,4613,4032
NODE_76_length_39506_cov_451.403868_30,15557,4892,18744,3827,3475,1605
NODE_76_length_39506_cov_451.403868_31,6484,46,7490,18,4,60
NODE_76_length_39506_cov_451.403868_32,245,0,772,0,0,0
NODE_76_length_39506_cov_451.403868_33,4042,235,4920,229,282,57
NODE_78_length_39031_cov_519.373794_1,5287,10,6365,0,0,4
NODE_78_length_39031_cov_519.373794_2,4800,2714,5307,4616,3957,889
NODE_78_length_39031_cov_519.373794_3,5268,204,8202,126,177,46
NODE_78_length_39031_cov_519.373794_4,29152,19107,32467,12887,12824,7284
NODE_78_length_39031_cov_519.373794_5,27540,1910,23257,3671,2981,526
NODE_78_length_39031_cov_519.373794_6,10317,803,7572,847,729,239
NODE_78_length_39031_cov_519.373794_7,404,0,446,0,0,0
NODE_78_length_39031_cov_519.373794_8,8344,1220,8239,514,944,437
NODE_78_length_39031_cov_519.373794_9,3087,313,10178,346,381,117
NODE_78_length_39031_cov_519.373794_10,1190,0,3323,0,6,0
NODE_78_length_39031_cov_519.373794_11,145,0,676,0,0,0
NODE_78_length_39031_cov_519.373794_12,28864,689,26967,925,736,233
NODE_78_length_39031_cov_519.373794_13,317,0,886,0,0,0
NODE_78_length_39031_cov_519.373794_14,391,0,1329,0,0,0
NODE_78_length_39031_cov_519.373794_15,47844,2417,41538,677,2893,2265
NODE_78_length_39031_cov_519.373794_16,36389,1720,25486,731,1860,2115
NODE_78_length_39031_cov_519.373794_17,20919,402,14144,227,966,388
NODE_78_length_39031_cov_519.373794_18,5896,10791,3758,6147,9335,1843
NODE_78_length_39031_cov_519.373794_19,14084,4,10687,26,4,20
NODE_78_length_39031_cov_519.373794_20,419443,5330,270503,3646,7609,2720
NODE_78_length_39031_cov_519.373794_21,12645,3509,10922,2254,4840,2383
NODE_78_length_39031_cov_519.373794_22,19261,3542,18889,812,1571,939
NODE_78_length_39031_cov_519.373794_23,799,344,1986,65,172,52
NODE_78_length_39031_cov_519.373794_24,702,123,1421,33,62,2
NODE_78_length_39031_cov_519.373794_25,8662,1568,19053,411,718,408
NODE_78_length_39031_cov_519.373794_26,17737,2587,16703,1914,1763,1160
NODE_78_length_39031_cov_519.373794_27,2615,130,6430,278,215,70
NODE_78_length_39031_cov_519.373794_28,948,8,2005,28,25,4
NODE_78_length_39031_cov_519.373794_29,3563,481,6715,839,544,260
NODE_78_length_39031_cov_519.373794_30,3592,62,4921,96,63,12
NODE_78_length_39031_cov_519.373794_31,32454,10875,22338,12660,8298,2210
NODE_80_length_38919_cov_869.755455_1,340,0,614,0,0,0
NODE_80_length_38919_cov_869.755455_2,2613,387,4196,322,386,92
NODE_80_length_38919_cov_869.755455_3,21,0,313,0,0,0
NODE_80_length_38919_cov_869.755455_4,25,0,182,0,0,0
NODE_80_length_38919_cov_869.755455_5,3961,85,5104,271,236,76
NODE_80_length_38919_cov_869.755455_6,3853,155,6993,117,134,26
NODE_80_length_38919_cov_869.755455_7,158,0,703,0,0,0
NODE_80_length_38919_cov_869.755455_8,2488,389,1964,746,485,160
NODE_80_length_38919_cov_869.755455_9,236,0,433,2,0,0
NODE_80_length_38919_cov_869.755455_10,773,10,2978,4,2,0
NODE_80_length_38919_cov_869.755455_11,1215,2,2660,0,0,0
NODE_80_length_38919_cov_869.755455_12,4136,283,7311,508,478,53
NODE_80_length_38919_cov_869.755455_13,9104,2,5634,8,2,0
NODE_80_length_38919_cov_869.755455_14,11110,4545,9474,2895,3188,1577
NODE_80_length_38919_cov_869.755455_15,5907,1267,10210,1970,1551,466
NODE_80_length_38919_cov_869.755455_16,373,8,988,0,0,0
NODE_80_length_38919_cov_869.755455_17,300,0,952,0,0,0
NODE_80_length_38919_cov_869.755455_18,13249,4835,19059,2799,2863,1951
NODE_80_length_38919_cov_869.755455_19,275280,441,143558,1402,777,124
NODE_80_length_38919_cov_869.755455_20,212696,21,127189,34,14,9
NODE_80_length_38919_cov_869.755455_21,5854,323,7506,364,357,98
NODE_80_length_38919_cov_869.755455_22,552,0,1296,0,0,0
NODE_80_length_38919_cov_869.755455_23,442,0,1082,0,0,0
NODE_80_length_38919_cov_869.755455_24,1389,322,2528,470,471,133
NODE_80_length_38919_cov_869.755455_25,78,0,446,0,0,0
NODE_80_length_38919_cov_869.755455_26,3729,130,4578,185,157,39
NODE_80_length_38919_cov_869.755455_27,1334,196,2630,300,244,54
NODE_80_length_38919_cov_869.755455_28,47916,2026,37133,2799,2812,844
NODE_80_length_38919_cov_869.755455_29,4707,279,10514,276,308,117
NODE_80_length_38919_cov_869.755455_30,2339,207,4454,324,243,97
NODE_80_length_38919_cov_869.755455_31,3402,347,4628,346,353,164
NODE_80_length_38919_cov_869.755455_32,3511,637,10041,759,688,356
NODE_80_length_38919_cov_869.755455_33,658,0,3065,1,32,0
NODE_80_length_38919_cov_869.755455_34,365,17,1464,24,23,7
NODE_80_length_38919_cov_869.755455_35,1760,6,2618,0,6,0
NODE_81_length_38786_cov_459.313083_1,15225,4223,17744,5458,4482,1608
NODE_81_length_38786_cov_459.313083_2,400,26,580,0,22,10
NODE_81_length_38786_cov_459.313083_3,26622,12132,15923,13891,9914,4959
NODE_81_length_38786_cov_459.313083_4,1647,3,1687,4,7,0
NODE_81_length_38786_cov_459.313083_5,346,11,856,58,21,14
NODE_81_length_38786_cov_459.313083_6,3318,5,4047,33,50,1
NODE_81_length_38786_cov_459.313083_7,130,30,324,4,8,6
NODE_81_length_38786_cov_459.313083_8,340,3,1232,14,18,0
NODE_81_length_38786_cov_459.313083_9,622,0,978,0,0,0
NODE_81_length_38786_cov_459.313083_10,2897,608,3361,841,717,386
NODE_81_length_38786_cov_459.313083_11,838,6,3310,2,0,0
NODE_81_length_38786_cov_459.313083_12,1267,0,3053,0,0,0
NODE_81_length_38786_cov_459.313083_13,1140,12,1684,0,12,3
NODE_81_length_38786_cov_459.313083_14,5980,433,7920,609,380,136
NODE_81_length_38786_cov_459.313083_15,1691,389,2570,336,337,161
NODE_81_length_38786_cov_459.313083_16,2397,436,5710,200,177,56
NODE_81_length_38786_cov_459.313083_17,10665,1020,14398,1000,1133,394
NODE_81_length_38786_cov_459.313083_18,2576,135,4039,211,219,44
NODE_81_length_38786_cov_459.313083_19,4775,188,6433,136,238,59
NODE_81_length_38786_cov_459.313083_20,466,0,1163,0,2,0
NODE_81_length_38786_cov_459.313083_21,1933,444,2735,218,206,46
NODE_81_length_38786_cov_459.313083_22,4124,167,3657,217,207,84
NODE_81_length_38786_cov_459.313083_23,245376,13996,185232,10630,11574,3315
NODE_81_length_38786_cov_459.313083_24,40552,3810,25356,5792,5069,945
NODE_81_length_38786_cov_459.313083_25,526,0,882,0,0,0
NODE_81_length_38786_cov_459.313083_26,2998,223,6904,519,468,57
NODE_81_length_38786_cov_459.313083_27,4484,632,7385,985,778,182
NODE_81_length_38786_cov_459.313083_28,13661,2913,13017,2955,2505,1216
NODE_81_length_38786_cov_459.313083_29,2124,572,2436,439,367,204
NODE_81_length_38786_cov_459.313083_30,7702,448,10378,558,632,256
NODE_81_length_38786_cov_459.313083_31,138194,19068,99471,11713,20944,10025
NODE_81_length_38786_cov_459.313083_32,2797,18,6353,17,8,6
NODE_82_length_38545_cov_404.865056_1,0,0,0,0,6,0
NODE_82_length_38545_cov_404.865056_5,0,2,2,4,0,2
NODE_82_length_38545_cov_404.865056_6,368,2,935,0,0,0
NODE_82_length_38545_cov_404.865056_7,1539,16,4164,2,4,0
NODE_82_length_38545_cov_404.865056_8,1191,89,3573,88,77,43
NODE_82_length_38545_cov_404.865056_9,19707,4751,19661,4002,3818,1656
NODE_82_length_38545_cov_404.865056_10,1218,27,1534,40,55,8
NODE_82_length_38545_cov_404.865056_11,13704,1378,15436,1472,1492,598
NODE_82_length_38545_cov_404.865056_12,12325,316,13025,1018,839,111
NODE_82_length_38545_cov_404.865056_13,8300,2661,9334,2698,2490,1112
NODE_82_length_38545_cov_404.865056_14,9014,0,6290,45,33,4
NODE_82_length_38545_cov_404.865056_15,104658,10538,66057,16659,12451,3589
NODE_82_length_38545_cov_404.865056_16,16802,2747,20555,2647,2330,1011
NODE_82_length_38545_cov_404.865056_17,11372,1412,9585,2105,1483,499
NODE_82_length_38545_cov_404.865056_18,526,19,1177,18,20,2
NODE_82_length_38545_cov_404.865056_19,4115,340,8588,409,469,133
NODE_82_length_38545_cov_404.865056_20,1394,158,2819,326,531,122
NODE_82_length_38545_cov_404.865056_21,13,8,114,0,20,0
NODE_82_length_38545_cov_404.865056_22,296,17,505,31,27,5
NODE_82_length_38545_cov_404.865056_23,3008,252,3896,401,357,98
NODE_82_length_38545_cov_404.865056_24,9397,511,7685,1171,1269,304
NODE_82_length_38545_cov_404.865056_25,23001,4155,17758,3171,3244,1217
NODE_82_length_38545_cov_404.865056_26,7905,436,6899,717,526,282
NODE_82_length_38545_cov_404.865056_27,9085,815,6611,587,637,389
NODE_82_length_38545_cov_404.865056_28,429,2,1125,4,12,0
NODE_82_length_38545_cov_404.865056_29,6560,175,5702,194,242,62
NODE_82_length_38545_cov_404.865056_30,7344,1060,4778,613,538,303
NODE_82_length_38545_cov_404.865056_31,7128,614,6122,3398,828,196
NODE_82_length_38545_cov_404.865056_32,6442,1303,5402,2698,1998,524
NODE_82_length_38545_cov_404.865056_33,31733,5738,24699,6989,5036,2168
NODE_83_length_38371_cov_509.963905_1,3834,225,7428,229,258,111
NODE_83_length_38371_cov_509.963905_2,1494,212,3722,554,257,98
NODE_83_length_38371_cov_509.963905_3,18556,643,14861,748,752,259
NODE_83_length_38371_cov_509.963905_4,111869,72558,99970,81335,59520,27075
NODE_83_length_38371_cov_509.963905_5,636,0,1930,0,0,0
NODE_83_length_38371_cov_509.963905_6,672,32,778,85,119,117
NODE_83_length_38371_cov_509.963905_7,5085,821,4984,991,904,281
NODE_83_length_38371_cov_509.963905_8,1591,1046,1933,1031,896,299
NODE_83_length_38371_cov_509.963905_9,17255,305,9981,508,377,79
NODE_83_length_38371_cov_509.963905_10,8723,1253,5731,1199,1198,233
NODE_83_length_38371_cov_509.963905_11,203,0,392,18,6,0
NODE_83_length_38371_cov_509.963905_12,4361,838,3769,1181,1036,298
NODE_83_length_38371_cov_509.963905_13,1649,17,2506,82,45,2
NODE_83_length_38371_cov_509.963905_14,169898,94,149068,81,74,22
NODE_83_length_38371_cov_509.963905_15,30275,4,20630,8,10,2
NODE_83_length_38371_cov_509.963905_16,93035,8,59035,41,14,5
NODE_83_length_38371_cov_509.963905_17,85399,21,66987,36,16,2
NODE_83_length_38371_cov_509.963905_18,92305,8,63316,4,30,20
NODE_83_length_38371_cov_509.963905_19,84328,20,65071,31,39,4
NODE_83_length_38371_cov_509.963905_20,10390,2,9473,4,14,0
NODE_83_length_38371_cov_509.963905_21,47764,23,42544,18,6,2
NODE_83_length_38371_cov_509.963905_22,12538,156,12385,0,0,0
NODE_83_length_38371_cov_509.963905_23,25023,5,20782,46,16,26
NODE_83_length_38371_cov_509.963905_24,6649,3,6279,4,40,10
NODE_83_length_38371_cov_509.963905_25,520,8,830,33,17,10
NODE_83_length_38371_cov_509.963905_26,2585,322,5201,441,271,104
NODE_83_length_38371_cov_509.963905_27,30203,3335,27788,3952,3283,1061
NODE_84_length_38363_cov_838.174533_1,19295,3266,60036,2160,2037,1230
NODE_84_length_38363_cov_838.174533_2,11032,2235,29839,1059,1221,728
NODE_84_length_38363_cov_838.174533_3,8226,1144,15061,771,943,210
NODE_84_length_38363_cov_838.174533_4,8129,925,11223,739,718,216
NODE_84_length_38363_cov_838.174533_5,9791,2426,10265,2492,2221,945
NODE_84_length_38363_cov_838.174533_6,8245,568,10115,698,758,259
NODE_84_length_38363_cov_838.174533_7,78401,11811,67327,10065,8379,4008
NODE_84_length_38363_cov_838.174533_8,3675,148,4698,853,246,98
NODE_84_length_38363_cov_838.174533_9,233,6,556,10,0,0
NODE_84_length_38363_cov_838.174533_10,577,0,1295,0,0,16
NODE_84_length_38363_cov_838.174533_11,5143,265,7633,379,311,64
NODE_84_length_38363_cov_838.174533_12,416,0,989,0,4,2
NODE_84_length_38363_cov_838.174533_13,23189,2034,20503,2142,2173,812
NODE_84_length_38363_cov_838.174533_14,27213,3301,25522,5644,3536,1094
NODE_84_length_38363_cov_838.174533_15,4359,154,3314,537,220,10
NODE_84_length_38363_cov_838.174533_16,13617,836,10384,1829,1111,244
NODE_84_length_38363_cov_838.174533_17,10280,1739,7451,2689,1632,358
NODE_84_length_38363_cov_838.174533_18,15498,1752,10654,3018,2582,473
NODE_84_length_38363_cov_838.174533_19,8885,467,7165,743,689,276
NODE_84_length_38363_cov_838.174533_20,6219,0,4532,1,4,0
NODE_84_length_38363_cov_838.174533_21,12191,76,11579,102,104,27
NODE_84_length_38363_cov_838.174533_22,9187,401,7826,1151,757,163
NODE_84_length_38363_cov_838.174533_23,20134,1242,13121,1714,1387,450
NODE_84_length_38363_cov_838.174533_24,11895,1586,11451,1588,1574,740
NODE_84_length_38363_cov_838.174533_25,2115,127,3327,217,250,60
NODE_84_length_38363_cov_838.174533_26,2877,605,3779,408,500,217
NODE_84_length_38363_cov_838.174533_27,25283,5115,16665,2247,4235,1339
NODE_84_length_38363_cov_838.174533_28,67,0,364,0,0,0
NODE_85_length_38246_cov_400.172920_1,4243,859,9901,1029,908,439
NODE_85_length_38246_cov_400.172920_2,1843,378,3033,694,644,159
NODE_85_length_38246_cov_400.172920_3,7336,3051,8097,2442,2049,1845
